Started simulation : CrossInTray Function on 2021-03-14 05:15:05pm
67,1.3488,1.3504,-2.0626,3.0626
68,-1.3494,1.3494,-2.0626,3.0626
68,-1.3494,-1.3494,-2.0626,3.0626
68,1.3496,-1.3494,-2.0626,3.0626
68,1.3488,1.3504,-2.0626,3.0626
69,-1.3494,1.3494,-2.0626,3.0626
69,-1.3494,-1.3494,-2.0626,3.0626
69,1.3496,-1.3494,-2.0626,3.0626
69,1.3488,1.3504,-2.0626,3.0626
70,-1.3494,1.3494,-2.0626,3.0626
70,-1.3494,-1.3494,-2.0626,3.0626
70,1.3496,-1.3494,-2.0626,3.0626
70,1.3488,1.3504,-2.0626,3.0626
71,-1.3494,1.3494,-2.0626,3.0626
71,-1.3494,-1.3494,-2.0626,3.0626
71,1.3496,-1.3494,-2.0626,3.0626
71,1.3488,1.3504,-2.0626,3.0626
72,-1.3494,-1.3494,-2.0626,3.0626
72,-1.3494,1.3494,-2.0626,3.0626
72,1.3496,-1.3494,-2.0626,3.0626
72,1.3488,1.3504,-2.0626,3.0626
73,-1.3494,-1.3494,-2.0626,3.0626
73,-1.3494,1.3494,-2.0626,3.0626
73,1.3496,-1.3494,-2.0626,3.0626
73,1.3487,1.3486,-2.0626,3.0626
74,-1.3494,-1.3494,-2.0626,3.0626
74,-1.3494,1.3494,-2.0626,3.0626
74,1.3496,-1.3494,-2.0626,3.0626
74,1.3487,1.3486,-2.0626,3.0626
75,-1.3494,-1.3494,-2.0626,3.0626
75,-1.3494,1.3494,-2.0626,3.0626
75,1.3496,-1.3494,-2.0626,3.0626
75,1.3487,1.3486,-2.0626,3.0626
76,-1.3494,-1.3494,-2.0626,3.0626
76,-1.3494,1.3494,-2.0626,3.0626
76,1.3496,-1.3494,-2.0626,3.0626
76,1.3487,1.3486,-2.0626,3.0626
77,-1.3494,-1.3494,-2.0626,3.0626
77,-1.3494,1.3494,-2.0626,3.0626
77,1.3496,-1.3494,-2.0626,3.0626
77,1.3487,1.3486,-2.0626,3.0626
78,-1.3494,-1.3494,-2.0626,3.0626
78,1.3494,-1.3494,-2.0626,3.0626
78,-1.3494,1.3494,-2.0626,3.0626
78,1.3487,1.3486,-2.0626,3.0626
79,-1.3494,-1.3494,-2.0626,3.0626
79,1.3494,-1.3494,-2.0626,3.0626
79,-1.3494,1.3494,-2.0626,3.0626
79,1.3487,1.3486,-2.0626,3.0626
80,-1.3494,-1.3494,-2.0626,3.0626
80,1.3494,-1.3494,-2.0626,3.0626
80,-1.3494,1.3494,-2.0626,3.0626
80,1.3487,1.3486,-2.0626,3.0626
81,-1.3494,-1.3494,-2.0626,3.0626
81,1.3494,-1.3494,-2.0626,3.0626
81,-1.3494,1.3494,-2.0626,3.0626
81,1.3487,1.3486,-2.0626,3.0626
82,-1.3494,-1.3494,-2.0626,3.0626
82,1.3494,-1.3494,-2.0626,3.0626
82,-1.3494,1.3494,-2.0626,3.0626
82,1.3487,1.3486,-2.0626,3.0626
83,-1.3494,-1.3494,-2.0626,3.0626
83,1.3494,-1.3494,-2.0626,3.0626
83,-1.3494,1.3494,-2.0626,3.0626
83,1.3487,1.3493,-2.0626,3.0626
84,-1.3494,-1.3494,-2.0626,3.0626
84,1.3494,-1.3494,-2.0626,3.0626
84,-1.3494,1.3494,-2.0626,3.0626
84,1.3487,1.3493,-2.0626,3.0626
85,-1.3494,-1.3494,-2.0626,3.0626
85,1.3494,-1.3494,-2.0626,3.0626
85,-1.3494,1.3494,-2.0626,3.0626
85,1.3487,1.3493,-2.0626,3.0626
86,-1.3494,-1.3494,-2.0626,3.0626
86,1.3494,-1.3494,-2.0626,3.0626
86,-1.3494,1.3494,-2.0626,3.0626
86,1.3487,1.3493,-2.0626,3.0626
87,-1.3494,-1.3494,-2.0626,3.0626
87,1.3494,-1.3494,-2.0626,3.0626
87,-1.3494,1.3494,-2.0626,3.0626
87,1.3487,1.3493,-2.0626,3.0626
88,-1.3494,-1.3494,-2.0626,3.0626
88,1.3494,-1.3494,-2.0626,3.0626
88,-1.3494,1.3494,-2.0626,3.0626
88,1.3487,1.3493,-2.0626,3.0626
89,-1.3494,-1.3494,-2.0626,3.0626
89,1.3494,-1.3494,-2.0626,3.0626
89,-1.3494,1.3494,-2.0626,3.0626
89,1.3487,1.3493,-2.0626,3.0626
90,-1.3494,-1.3494,-2.0626,3.0626
90,1.3494,-1.3494,-2.0626,3.0626
90,-1.3494,1.3494,-2.0626,3.0626
90,1.3487,1.3493,-2.0626,3.0626
91,-1.3494,-1.3494,-2.0626,3.0626
91,1.3494,-1.3494,-2.0626,3.0626
91,-1.3494,1.3494,-2.0626,3.0626
91,1.3487,1.3493,-2.0626,3.0626
92,-1.3494,-1.3494,-2.0626,3.0626
92,1.3494,-1.3494,-2.0626,3.0626
92,-1.3494,1.3494,-2.0626,3.0626
92,1.3487,1.3493,-2.0626,3.0626
93,-1.3494,-1.3494,-2.0626,3.0626
93,1.3494,-1.3494,-2.0626,3.0626
93,-1.3494,1.3494,-2.0626,3.0626
93,1.3487,1.3493,-2.0626,3.0626
94,-1.3494,-1.3494,-2.0626,3.0626
94,1.3494,-1.3494,-2.0626,3.0626
94,-1.3494,1.3494,-2.0626,3.0626
94,1.3487,1.3493,-2.0626,3.0626
95,-1.3494,-1.3494,-2.0626,3.0626
95,1.3494,-1.3494,-2.0626,3.0626
95,-1.3494,1.3494,-2.0626,3.0626
95,1.3487,1.3493,-2.0626,3.0626
96,-1.3494,-1.3494,-2.0626,3.0626
96,1.3494,-1.3494,-2.0626,3.0626
96,-1.3494,1.3494,-2.0626,3.0626
96,1.3488,1.3494,-2.0626,3.0626
97,-1.3494,-1.3494,-2.0626,3.0626
97,1.3494,-1.3494,-2.0626,3.0626
97,-1.3494,1.3494,-2.0626,3.0626
97,1.3488,1.3494,-2.0626,3.0626
98,-1.3494,-1.3494,-2.0626,3.0626
98,1.3494,-1.3494,-2.0626,3.0626
98,-1.3494,1.3494,-2.0626,3.0626
98,1.3488,1.3494,-2.0626,3.0626
99,-1.3494,-1.3494,-2.0626,3.0626
99,1.3494,-1.3494,-2.0626,3.0626
99,-1.3494,1.3494,-2.0626,3.0626
99,1.3488,1.3494,-2.0626,3.0626
100,-1.3494,-1.3494,-2.0626,3.0626
100,1.3494,-1.3494,-2.0626,3.0626
100,-1.3494,1.3494,-2.0626,3.0626
100,1.3488,1.3494,-2.0626,3.0626
101,1.3494,-1.3494,-2.0626,3.0626
101,-1.3494,-1.3494,-2.0626,3.0626
101,-1.3494,1.3494,-2.0626,3.0626
101,1.3488,1.3494,-2.0626,3.0626
102,1.3494,-1.3494,-2.0626,3.0626
102,-1.3494,-1.3494,-2.0626,3.0626
102,-1.3494,1.3494,-2.0626,3.0626
102,1.3488,1.3494,-2.0626,3.0626
103,1.3494,-1.3494,-2.0626,3.0626
103,-1.3494,-1.3494,-2.0626,3.0626
103,-1.3494,1.3494,-2.0626,3.0626
103,1.3488,1.3494,-2.0626,3.0626
104,-1.3494,-1.3494,-2.0626,3.0626
104,1.3494,-1.3494,-2.0626,3.0626
104,-1.3494,1.3494,-2.0626,3.0626
104,1.3488,1.3494,-2.0626,3.0626
105,-1.3494,-1.3494,-2.0626,3.0626
105,1.3494,-1.3494,-2.0626,3.0626
105,-1.3494,1.3494,-2.0626,3.0626
105,1.3488,1.3494,-2.0626,3.0626
106,-1.3494,-1.3494,-2.0626,3.0626
106,1.3494,-1.3494,-2.0626,3.0626
106,-1.3494,1.3494,-2.0626,3.0626
106,1.3488,1.3494,-2.0626,3.0626
107,-1.3494,-1.3494,-2.0626,3.0626
107,1.3494,-1.3494,-2.0626,3.0626
107,-1.3494,1.3494,-2.0626,3.0626
107,1.3488,1.3494,-2.0626,3.0626
108,-1.3494,-1.3494,-2.0626,3.0626
108,1.3494,-1.3494,-2.0626,3.0626
108,-1.3494,1.3494,-2.0626,3.0626
108,1.3488,1.3494,-2.0626,3.0626
109,-1.3494,-1.3494,-2.0626,3.0626
109,1.3494,-1.3494,-2.0626,3.0626
109,-1.3494,1.3494,-2.0626,3.0626
109,1.3488,1.3494,-2.0626,3.0626
110,-1.3494,-1.3494,-2.0626,3.0626
110,1.3494,-1.3494,-2.0626,3.0626
110,-1.3494,1.3494,-2.0626,3.0626
110,1.3488,1.3494,-2.0626,3.0626
111,-1.3494,-1.3494,-2.0626,3.0626
111,1.3494,-1.3494,-2.0626,3.0626
111,-1.3494,1.3494,-2.0626,3.0626
111,1.3488,1.3494,-2.0626,3.0626
112,-1.3494,-1.3494,-2.0626,3.0626
112,1.3494,-1.3494,-2.0626,3.0626
112,-1.3494,1.3494,-2.0626,3.0626
112,1.3488,1.3494,-2.0626,3.0626
113,-1.3494,-1.3494,-2.0626,3.0626
113,1.3494,-1.3494,-2.0626,3.0626
113,-1.3494,1.3494,-2.0626,3.0626
113,1.3491,1.3494,-2.0626,3.0626
114,-1.3494,-1.3494,-2.0626,3.0626
114,1.3494,-1.3494,-2.0626,3.0626
114,-1.3494,1.3494,-2.0626,3.0626
114,1.3491,1.3494,-2.0626,3.0626
115,-1.3494,-1.3494,-2.0626,3.0626
115,1.3494,-1.3494,-2.0626,3.0626
115,-1.3494,1.3494,-2.0626,3.0626
115,1.3491,1.3494,-2.0626,3.0626
116,-1.3494,-1.3494,-2.0626,3.0626
116,1.3494,-1.3494,-2.0626,3.0626
116,-1.3494,1.3494,-2.0626,3.0626
116,1.3491,1.3494,-2.0626,3.0626
